cum,ann,vol,sharpe,window_idx,test_start,test_end,momo,long_pct,cost,adv_lookback,max_pct_adv,impact_coeff
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,0,2021-08-20 00:00:00,2023-01-06 00:00:00,180,0.3,0.0012,20,0.2,0.0005
0.5436250431162533,0.18737519244856782,0.2723592124953817,0.7672406005868414,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.1,0.0002
0.5436250431152667,0.1873751924482676,0.2723592124953809,0.767240600585914,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.1,0.0005
0.5436250431162533,0.18737519244856782,0.2723592124953817,0.7672406005868414,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.2,0.0002
0.5436250431152667,0.1873751924482676,0.2723592124953809,0.767240600585914,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,10,0.2,0.0005
0.5436250431162601,0.18737519244856982,0.2723592124953819,0.7672406005868484,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.1,0.0002
0.5436250431152845,0.18737519244827294,0.2723592124953816,0.7672406005859318,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.1,0.0005
0.5436250431162601,0.18737519244856982,0.2723592124953819,0.7672406005868484,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.2,0.0002
0.5436250431152845,0.18737519244827294,0.2723592124953816,0.7672406005859318,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0006,20,0.2,0.0005
0.530485028775427,0.1833663040499418,0.2723641696218312,0.7548079047010589,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,10,0.1,0.0002
0.5304850287744494,0.18336630404964271,0.27236416962183063,0.754807904700131,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,10,0.1,0.0005
0.530485028775427,0.1833663040499418,0.2723641696218312,0.7548079047010589,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,10,0.2,0.0002
0.5304850287744494,0.18336630404964271,0.27236416962183063,0.754807904700131,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,10,0.2,0.0005
0.5304850287754361,0.18336630404994447,0.2723641696218314,0.7548079047010662,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,20,0.1,0.0002
0.5304850287744691,0.1833663040496487,0.2723641696218313,0.7548079047001487,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,20,0.1,0.0005
0.5304850287754361,0.18336630404994447,0.2723641696218314,0.7548079047010662,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,20,0.2,0.0002
0.5304850287744691,0.1833663040496487,0.2723641696218313,0.7548079047001487,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.2,0.0012,20,0.2,0.0005
0.3313190960543537,0.11986731516736593,0.1991444483194118,0.6682809575859986,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,10,0.1,0.0002
0.3313190960536969,0.11986731516714744,0.19914444831941117,0.6682809575850165,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,10,0.1,0.0005
0.3313190960543537,0.11986731516736593,0.1991444483194118,0.6682809575859986,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,10,0.2,0.0002
0.3313190960536969,0.11986731516714744,0.19914444831941117,0.6682809575850165,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,10,0.2,0.0005
0.3313190960543666,0.11986731516737015,0.19914444831941194,0.6682809575860148,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,20,0.1,0.0002
0.3313190960537238,0.11986731516715632,0.19914444831941144,0.6682809575850575,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,20,0.1,0.0005
0.3313190960543666,0.11986731516737015,0.19914444831941194,0.6682809575860148,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,20,0.2,0.0002
0.3313190960537238,0.11986731516715632,0.19914444831941144,0.6682809575850575,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0006,20,0.2,0.0005
0.3205491581496278,0.1162745921345294,0.1991493579131085,0.6521282270008347,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,10,0.1,0.0002
0.3205491581489779,0.11627459213431202,0.19914935791310806,0.6521282269998516,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,10,0.1,0.0005
0.3205491581496278,0.1162745921345294,0.1991493579131085,0.6521282270008347,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,10,0.2,0.0002
0.3205491581489779,0.11627459213431202,0.19914935791310806,0.6521282269998516,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,10,0.2,0.0005
0.3205491581496389,0.11627459213453317,0.19914935791310862,0.6521282270008509,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,20,0.1,0.0002
0.32054915814900475,0.11627459213432112,0.1991493579131084,0.6521282269998923,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,20,0.1,0.0005
0.3205491581496389,0.11627459213453317,0.19914935791310862,0.6521282270008509,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,20,0.2,0.0002
0.32054915814900475,0.11627459213432112,0.1991493579131084,0.6521282269998923,1,2023-01-09 00:00:00,2024-03-06 00:00:00,60,0.3,0.0012,20,0.2,0.0005
1.4461759541678263,0.4245819550080252,0.255796395670667,1.5124226059439858,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,10,0.1,0.0002
1.4461759541670611,0.4245819550078491,0.2557963956706661,1.5124226059435077,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,10,0.1,0.0005
1.4461759541678263,0.4245819550080252,0.255796395670667,1.5124226059439858,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,10,0.2,0.0002
1.4461759541670611,0.4245819550078491,0.2557963956706661,1.5124226059435077,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,10,0.2,0.0005
1.4461759541678267,0.4245819550080254,0.2557963956706673,1.5124226059439858,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,20,0.1,0.0002
1.4461759541670638,0.42458195500784957,0.2557963956706669,1.5124226059435075,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,20,0.1,0.0005
1.4461759541678267,0.4245819550080254,0.2557963956706673,1.5124226059439858,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,20,0.2,0.0002
1.4461759541670638,0.42458195500784957,0.2557963956706669,1.5124226059435075,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0006,20,0.2,0.0005
1.4347280392139452,0.4219407472685506,0.2558049763089052,1.5051181572615262,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,10,0.1,0.0002
1.4347280392131867,0.4219407472683754,0.25580497630890436,1.5051181572610475,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,10,0.1,0.0005
1.4347280392139452,0.4219407472685506,0.2558049763089052,1.5051181572615262,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,10,0.2,0.0002
1.4347280392131867,0.4219407472683754,0.25580497630890436,1.5051181572610475,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,10,0.2,0.0005
1.434728039213947,0.421940747268551,0.2558049763089055,1.5051181572615262,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,20,0.1,0.0002
1.434728039213188,0.4219407472683756,0.2558049763089052,1.505118157261047,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,20,0.1,0.0005
1.434728039213947,0.421940747268551,0.2558049763089055,1.5051181572615262,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,20,0.2,0.0002
1.434728039213188,0.4219407472683756,0.2558049763089052,1.505118157261047,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.2,0.0012,20,0.2,0.0005
0.6987105648573002,0.2332077385893334,0.17973044593868198,1.2566335124696668,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,10,0.1,0.0002
0.698710564856871,0.23320773858921018,0.17973044593868112,1.2566335124691221,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,10,0.1,0.0005
0.6987105648573002,0.2332077385893334,0.17973044593868198,1.2566335124696668,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,10,0.2,0.0002
0.698710564856871,0.23320773858921018,0.17973044593868112,1.2566335124691221,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,10,0.2,0.0005
0.6987105648573009,0.23320773858933364,0.17973044593868218,1.256633512469671,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,20,0.1,0.0002
0.6987105648568814,0.2332077385892133,0.1797304459386816,1.256633512469133,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,20,0.1,0.0005
0.6987105648573009,0.23320773858933364,0.17973044593868218,1.256633512469671,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,20,0.2,0.0002
0.6987105648568814,0.2332077385892133,0.1797304459386816,1.256633512469133,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0006,20,0.2,0.0005
0.6908658134910537,0.23095160760535816,0.17973321229505035,1.24642154921922,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,10,0.1,0.0002
0.6908658134906323,0.2309516076052367,0.17973321229504957,1.2464215492186748,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,10,0.1,0.0005
0.6908658134910537,0.23095160760535816,0.17973321229505035,1.24642154921922,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,10,0.2,0.0002
0.6908658134906323,0.2309516076052367,0.17973321229504957,1.2464215492186748,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,10,0.2,0.0005
0.6908658134910601,0.23095160760535993,0.17973321229505054,1.2464215492192245,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,20,0.1,0.0002
0.6908658134906418,0.23095160760523936,0.17973321229505004,1.2464215492186859,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,20,0.1,0.0005
0.6908658134910601,0.23095160760535993,0.17973321229505054,1.2464215492192245,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,20,0.2,0.0002
0.6908658134906418,0.23095160760523936,0.17973321229505004,1.2464215492186859,1,2023-01-09 00:00:00,2024-03-06 00:00:00,120,0.3,0.0012,20,0.2,0.0005
1.1787139284718688,0.36079745887018233,0.22323258412587074,1.4923787083483528,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.1,0.0002
1.1787139284714283,0.36079745887007353,0.22323258412587138,1.4923787083479907,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.1,0.0005
1.1787139284718688,0.36079745887018233,0.22323258412587074,1.4923787083483528,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.2,0.0002
1.1787139284714283,0.36079745887007353,0.22323258412587138,1.4923787083479907,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,10,0.2,0.0005
1.1787139284718657,0.36079745887018144,0.22323258412587088,1.4923787083483486,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.1,0.0002
1.1787139284714208,0.36079745887007153,0.2232325841258718,1.492378708347979,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.1,0.0005
1.1787139284718657,0.36079745887018144,0.22323258412587088,1.4923787083483486,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.2,0.0002
1.1787139284714208,0.36079745887007153,0.2232325841258718,1.492378708347979,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0006,20,0.2,0.0005
1.1715202262445206,0.3590181934671177,0.22325144615228273,1.4864049786588336,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.1,0.0002
1.1715202262440783,0.35901819346700825,0.2232514461522835,1.48640497865847,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.1,0.0005
1.1715202262445206,0.3590181934671177,0.22325144615228273,1.4864049786588336,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.2,0.0002
1.1715202262440783,0.35901819346700825,0.2232514461522835,1.48640497865847,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,10,0.2,0.0005
1.171520226244514,0.35901819346711616,0.22325144615228296,1.4864049786588283,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.1,0.0002
1.1715202262440654,0.35901819346700514,0.22325144615228393,1.486404978658459,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.1,0.0005
1.171520226244514,0.35901819346711616,0.22325144615228296,1.4864049786588283,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.2,0.0002
1.1715202262440654,0.35901819346700514,0.22325144615228393,1.486404978658459,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.2,0.0012,20,0.2,0.0005
0.7475876117712561,0.24712480473708687,0.16693980277251183,1.4069353673544527,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.1,0.0002
0.7475876117709104,0.2471248047369894,0.1669398027725117,1.406935367353985,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.1,0.0005
0.7475876117712561,0.24712480473708687,0.16693980277251183,1.4069353673544527,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.2,0.0002
0.7475876117709104,0.2471248047369894,0.1669398027725117,1.406935367353985,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,10,0.2,0.0005
0.747587611771263,0.24712480473708887,0.16693980277251189,1.4069353673544616,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.1,0.0002
0.7475876117709299,0.24712480473699472,0.16693980277251186,1.4069353673540066,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.1,0.0005
0.747587611771263,0.24712480473708887,0.16693980277251189,1.4069353673544616,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.2,0.0002
0.7475876117709299,0.24712480473699472,0.16693980277251186,1.4069353673540066,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0006,20,0.2,0.0005
0.7412637539444527,0.24533753646945655,0.1669516607547098,1.3982502871080678,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.1,0.0002
0.7412637539441047,0.2453375364693582,0.16695166075470974,1.3982502871075995,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.1,0.0005
0.7412637539444527,0.24533753646945655,0.1669516607547098,1.3982502871080678,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.2,0.0002
0.7412637539441047,0.2453375364693582,0.16695166075470974,1.3982502871075995,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,10,0.2,0.0005
0.7412637539444593,0.24533753646945855,0.16695166075470985,1.3982502871080764,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.1,0.0002
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.1,0.0005
0.7412637539444593,0.24533753646945855,0.16695166075470985,1.3982502871080764,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.2,0.0002
0.7412637539441231,0.24533753646936352,0.16695166075470988,1.3982502871076217,1,2023-01-09 00:00:00,2024-03-06 00:00:00,180,0.3,0.0012,20,0.2,0.0005
